#I, J,  Distance,  diameter
88,946,18.841,3.4098
286,612,12.416,5.0586
88,751,21.663,4.0347
88,1508,16.412,3.1119
977,1037,8.5264,3.975
753,977,16.779,3.8539
85,1860,23.02,2.8606
977,1769,17.069,1.0274
1729,1769,12.537,2.1617
393,740,14.761,4.2236
1957,3045,16.429,2.8681
988,2912,20.511,2.1749
367,1379,19.519,2.7352
1588,2435,18.666,2.4027
2,2435,24.129,3.6178
110,878,25.91,2.0453
1694,2526,12.47,3.6537
339,1225,21.258,3.3619
732,1276,14.037,4.0743
732,946,20.155,2.868
88,1119,21.084,2.5365
612,1396,24.152,1.9513
1237,2224,10.928,3.4198
3,2224,24.29,2.8944
1417,3203,11.956,3.2042
940,1237,22.269,2.1379
3,2559,16.233,3.3516
330,1699,19.476,3.5658
1037,2476,13.751,3.106
1014,1159,16.892,3.2887
1014,2283,17.882,1.1387
2313,2690,7.9828,3.6328
1799,3339,11.48,2.1873
393,1543,18.355,2.9304
893,1305,18.035,1.1353
3590,3835,10.644,2.4538
1874,3575,17.862,2.4047
3434,3710,12.531,2.1001
1339,2739,9.9257,2.5831
2086,2301,9.8627,3.742
367,2086,21.887,3.0713
1139,2105,17.708,4.0916
132,559,17.781,4.4764
559,769,20.074,2.1259
95,3389,17.541,3.4904
3,859,16.775,4.0343
2001,2690,19.285,2.4268
1644,3045,12.236,3.3611
814,2378,11.97,3.7567
893,2378,15.518,3.5288
1388,3457,13.025,1.9203
1451,2173,10.813,4.0133
48,2535,30.733,1.3356
2535,2739,22.342,2.5159
2086,2435,11.415,3.9388
2584,2586,14.553,2.8627
2526,2819,22.76,1.5762
110,272,20.876,4.0526
160,1694,28.31,1.4281
3,148,23.302,4.7599
145,1062,11.583,3.3025
1153,2682,13.155,2.8106
2015,3314,12.018,3.2856
2119,3437,22.607,1.82
988,1254,19.105,4.352
724,1493,11.854,4.0932
472,1616,14.196,2.7453
393,1616,16.354,2.3762
393,472,17.676,4.3969
1492,2255,10.495,3.4909
252,1157,20.378,3.5108
1575,3011,18.71,3.6236
3106,3434,10.639,2.3927
272,3305,15.063,2.3737
1694,1815,17.658,2.8182
612,2005,12.941,2.8524
723,2313,14.265,3.4597
790,2760,16.345,1.6865
899,2015,13.439,3.1033
740,1543,21.88,3.0976
196,499,20.799,2.3928
36,499,12.809,4.1406
1182,1492,10.343,4.2565
1157,2419,15.129,4.0605
626,3082,9.4651,2.3215
3434,3808,9.4445,2.3114
629,2005,15.438,3.6595
1658,3203,18.366,2.7473
267,407,28.773,1.2605
1037,1479,11.013,3.9597
52,172,17.454,4.0569
977,1729,17.526,2.5289
1756,3339,18.251,2.2678
1693,1965,13.293,3.2037
1644,1965,12.827,2.5024
1463,1492,12.675,2.1976
232,2739,15.822,3.188
878,1143,18.825,2.0793
612,629,13.977,4.7083
355,507,19.067,4.5767
88,1237,21.122,2.7383
148,186,10.072,6.1802
3,1237,23.018,5.0153
335,1153,23.428,3.5787
407,3647,16.28,2.086
72,836,17.994,2.1194
351,1616,12.784,3.0049
426,2728,21.941,2.9859
988,1323,16.23,3.2987
1475,2079,18.706,3.293
307,1145,10.899,4.253
1451,3575,19.436,2.7329
363,367,10.501,4.3378
700,732,14.285,3.8491
132,769,16.161,3.0713
223,1062,12.543,4.7939
172,311,10.379,5.3346
823,2313,16.883,1.0749
727,773,14.62,3.5097
2001,3738,13.859,2.2269
472,2649,18.169,3.737
1762,2079,18.746,3.464
478,1388,29.643,2.5482
2439,3082,6.6486,2.8805
3597,3710,15.853,1.8189
249,3114,21.441,3.7463
272,878,19.611,3.3842
584,1150,12.168,4.5064
1770,1810,6.4319,4.4289
407,850,13.332,3.0189
52,1014,18.257,3.5621
727,1860,18.073,1.6682
727,1774,18.233,3.1248
351,2649,16.805,3.4224
1965,3045,6.9435,3.028
1149,2190,11.954,3.8853
1149,2915,16.801,2.0244
1149,1543,21.979,2.4463
1762,2378,13.132,3.2966
1157,1475,14.843,2.6344
2246,3011,15.855,2.9279
2532,3082,7.9019,2.9967
249,683,22.728,3.1968
419,1336,20.483,1.9025
419,1121,14.178,4.2837
272,2062,21.162,1.1748
584,3305,15.069,1.1462
1237,1578,20.772,0.88314
1062,1201,15.203,2.7172
745,1658,16.685,4.5078
240,407,27.554,2.3176
724,1454,16.366,4.8109
72,351,14.537,3.3865
611,3314,14.005,2.5697
1965,3314,11.582,2.0844
1957,2378,16.26,3.0597
1050,1182,10.588,3.7774
36,1050,21.865,2.4521
3284,3750,11.863,0.27747
1283,1874,13.64,3.2918
307,1157,23.349,2.8987
1451,1575,18.104,2.8105
454,1228,11.639,3.6996
683,1139,19.222,2.557
97,767,9.1024,5.6195
169,339,11.255,4.4565
928,1237,22.215,2.4594
1201,1810,11.899,3.9172
231,335,16.499,4.7314
223,330,15.636,5.0253
2690,3738,12.59,2.405
724,3045,16.715,2.067
988,1481,12.674,2.7542
2709,3537,13.311,2.1087
893,2912,9.8429,3.2178
730,1487,9.9459,4.4873
1762,2034,9.6195,3.1536
232,1475,15.033,2.7581
252,2535,16.704,4.1828
454,3481,20.181,0.50856
1672,3545,12.159,1.7596
2,2301,25.296,3.2678
2,1489,21.061,3.7026
58,732,18.323,5.585
132,169,15.558,5.0439
751,1237,22.198,1.962
85,125,12.858,4.3634
1014,2760,18.993,3.1426
899,2052,15.828,2.9047
611,1644,16.405,2.1264
790,2814,15.336,2.6824
899,2814,9.8911,4.0808
1493,2072,12.236,2.8625
2813,3537,10.842,2.5815
3434,3597,7.0476,3.0197
1191,1672,14.986,2.8342
272,2645,24.423,3.024
612,1770,24.187,0.28132
5,118,16.556,5.9791
118,926,31.73,2.7453
745,3203,20.043,2.5938
231,1417,20.298,3.1757
723,3498,17.938,2.2039
125,3647,16.992,3.1621
125,850,19.833,3.3066
1965,2015,14.999,2.8248
2072,3537,18.433,2.3467
307,3022,15.972,2.2459
1492,1575,20.547,2.3045
97,1139,24.38,3.3558
419,1755,17.249,3.6989
2576,3670,7.1834,2.9654
19,118,23.47,2.0655
72,330,21.965,3.951
72,172,8.8928,4.8832
885,1769,14.624,1.2423
2015,2052,9.5147,2.7347
1481,2912,12.006,3.4302
2924,3457,11.281,2.4965
1487,2915,15.829,1.7531
1257,3750,7.8894,2.4915
1145,3022,15.394,2.6802
1451,1492,10.82,3.3589
478,1228,8.6599,4.8574
2532,3297,9.2543,2.7736
1,2250,32.963,1.7049
88,2224,17.952,3.4071
823,2004,9.9838,4.225
814,1965,16.86,2.001
472,499,19.752,4.155
2813,3812,11.657,0.52747
1323,2924,11.662,2.5218
1388,2924,14.406,1.6928
478,3481,18.38,2.8385
2657,3099,15.993,2.8721
30,3112,32.132,3.0788
272,1143,26.401,2.1023
30,419,14.21,4.9837
419,1815,10.628,4.2584
1276,1489,12.601,4.9256
700,1913,9.9632,4.3926
5,2250,15.454,4.1706
1472,2004,12.178,4.0839
172,3339,17.287,2.0232
2072,2813,18.527,1.6234
499,1318,19.568,0.71483
2709,3812,12.095,2.0364
814,3045,16.923,1.6248
2709,3672,15.326,2.1492
1475,2034,12.174,1.8269
1492,2173,9.9912,3.9494
2094,3317,15.387,2.9931
1330,3082,12.342,3.5981
169,1225,20.72,3.9263
946,1913,11.042,3.7238
148,2224,15.33,2.9222
118,951,21.497,2.9478
727,823,14.758,2.884
85,727,15.349,5.3583
885,1479,7.0439,4.4837
172,1756,20.683,1.4298
1729,2072,20.45,1.7846
499,2649,19.422,2.7887
393,1149,11.288,3.7711
988,2924,15.317,2.6695
3537,3672,8.4055,2.4756
499,1050,14.329,3.6793
2657,3317,16.024,3.0904
1340,2301,18.586,3.0568
1143,2262,10.285,3.5827
2062,2262,9.4385,3.2552
1150,3670,8.034,2.9476
272,584,14.493,4.4967
169,629,18.713,4.5303
131,1201,17.251,2.8203
14,1201,23.136,4.2415
723,2004,12.746,2.805
1014,3339,11.257,2.7992
1159,2052,24.253,2.4549
1014,1254,18.297,3.4574
1769,2644,16.148,0.28167
172,351,15.735,3.1051
611,2015,10.569,4.0508
611,1965,11.219,3.5045
1341,2072,11.867,3.5713
2728,3812,12.126,1.8319
2034,2079,17.458,3.0405
2094,3835,16.135,2.4434
1416,2826,15.786,2.9491
2439,3884,7.325,1.3444
58,1489,19.083,1.3997
324,1694,21.205,3.5836
95,1046,26.848,1.8958
709,1037,21.832,2.4097
1479,2880,15.839,1.7905
611,724,18.072,4.5471
740,836,20.471,2.2736
1388,2912,11.949,2.3354
1283,3750,14.568,2.4807
1451,3011,13.458,3.2158
1283,2532,16.314,2.5447
272,2262,20.588,2.1519
732,1489,18.933,3.3811
1130,2526,13.803,3.2774
1130,1694,18.153,4.3854
203,2645,17.421,3.3282
169,266,10.718,5.6089
14,131,20.701,5.9983
14,1810,19.05,4.8574
723,2843,10.024,3.2511
885,1454,16.362,3.3247
2052,2470,11.83,2.8318
1616,1627,16.905,3.0397
1528,3521,16.214,1.1044
2072,2995,12.875,3.2004
3297,3575,14.374,2.2756
1330,3099,20.039,1.404
1330,3884,9.6513,1.1822
2,1006,22.809,3.3188
97,1286,12.955,2.8722
166,1046,22.09,1.9608
88,928,25.618,3.8038
131,132,18.149,4.7181
92,3389,23.433,0.71509
92,1046,26.283,1.8641
223,311,20.782,2.2851
311,470,16.039,3.9802
52,470,21.649,3.2686
2001,3498,15.16,2.5125
2015,2470,15.347,1.334
125,836,26.191,2.1316
1528,2690,15.671,2.1456
836,1627,12.946,3.1372
1627,2119,15.264,1.6625
426,1341,25.887,2.6241
2995,3537,17.656,2.8914
814,893,8.9278,3.8741
499,1323,20.084,3.7404
1149,1487,10.462,3.9037
1680,2034,8.2297,4.2792
232,2535,10.916,4.4455
1228,1416,14.959,3.4859
1330,2439,15.739,0.88177
2301,2435,18.111,2.8994
2526,2576,22.847,2.2919
1286,2035,11.515,3.6718
339,767,12.829,5.0118
1225,2005,19.078,3.5374
132,266,7.4168,6.0494
166,559,19.448,3.5742
5,355,19.877,4.3406
1454,2880,17.997,4.3619
1159,1701,16.984,4.0936
1729,2644,7.5276,4.1788
125,3437,18.59,2.9132
790,1443,17.631,2.075
1157,2034,15.995,1.4928
232,252,17.119,3.7006
363,1139,21.072,0.92431
732,1913,13.179,3.2367
169,2005,20.851,2.9083
1,355,20.227,4.2433
629,1810,19.984,4.5567
709,951,23.327,2.0494
723,3738,16.072,2.767
2052,2814,11.521,3.2535
740,1627,14.959,3.9038
1157,1680,8.3058,3.9784
1492,3011,18.108,3.6012
3297,3408,5.8866,3.3003
732,2868,16.661,3.649
203,286,15.338,3.2507
146,1062,14.445,4.6041
1701,2052,17.074,2.4772
611,2470,15.168,3.0282
2015,2814,11.03,2.7194
472,1149,20.613,2.9291
1330,2657,14.898,3.0603
40,363,13.23,3.755
1225,1286,7.1949,5.222
946,2868,16.633,1.5013
146,223,22.362,4.3058
753,2336,12.202,3.9849
977,2336,14.754,3.2313
1729,3186,17.146,2.1297
426,3186,25.616,2.0207
1487,1492,14.624,3.1213
232,2079,16.354,3.721
1157,2535,17.779,2.8809
252,1145,20.728,2.1817
272,1150,16.908,1.0053
110,203,28.8,3.8369
86,339,14.583,5.0305
86,559,11.953,5.0193
92,95,22.569,3.563
522,859,12.683,4.5672
1658,1977,11.185,3.8833
745,1977,11.795,4.1244
745,2917,14.71,3.8101
1153,2917,10.953,3.2312
72,470,18.856,3.7672
2843,3738,12.211,2.926
885,2644,10.514,3.5834
727,2313,16.803,3.5108
814,1762,21.079,3.0529
1050,1492,12.204,4.4896
1157,3022,13.354,2.0605
1283,3575,16.77,2.9217
232,1339,20.369,2.0623
1130,1815,15.533,2.0485
324,1130,12.624,3.3934
95,166,15.521,5.6891
471,2224,13.003,3.2995
148,471,10.076,5.0048
92,769,21.796,3.2767
2820,3203,18.093,2.9826
231,745,23.128,3.3428
131,1062,18.343,0.88048
184,522,20.666,4.064
951,2896,24.404,3.4988
1895,2682,10.818,3.955
223,470,20.72,4.615
885,2880,17.386,2.0273
1528,3738,9.1268,3.0385
1528,2313,15.141,1.8585
2001,2183,16.052,3.1138
3153,3787,16.688,1.8074
2813,3787,14.652,2.3045
1145,3808,14.686,1.5641
40,367,14.658,6.1066
40,1139,20.822,4.0783
1006,1489,11.409,3.7738
97,1225,17.913,1.9531
1489,2868,10.636,3.3954
88,2868,24.723,3.7171
266,629,14.623,4.0498
88,1304,15.568,3.6535
1304,2224,11.336,0.69496
726,2224,10.021,2.1201
1396,2820,17.094,2.7748
148,859,20.178,1.6667
1153,1895,18.012,3.6597
172,470,12.37,3.4285
1701,2470,21.581,1.8241
941,2460,22.631,1.8323
2728,3787,12.023,1.8684
814,1957,20.538,1.771
65,499,16.29,3.3515
3022,3672,15.476,2.5237
1283,3297,15.795,2.4672
10,30,19.843,5.8492
584,3670,11.428,2.3269
88,1913,20.323,3.9335
88,726,19.67,3.9483
92,166,18.775,4.5885
726,1237,15.913,3.3619
709,2896,12.013,2.9969
1159,1895,16.233,1.854
125,407,17.05,3.5752
2001,2843,18.071,2.4021
1014,3794,15.156,2.679
885,1037,12.809,2.1986
723,1528,22.796,1.2012
1521,1965,13.158,2.0615
814,1521,14.82,4.9517
65,472,22.544,3.1252
1388,2727,12.985,2.1577
1487,2173,13.075,2.3276
2173,3750,13.94,2.8483
2062,3526,12.964,0.64343
110,510,20.331,4.5306
5,257,16.971,5.344
1701,2682,14.772,2.1225
2843,3498,20.294,2.5187
1159,3794,14.485,2.3047
723,727,27.776,2.4673
734,836,15.155,0.79052
1528,2183,11.683,2.8448
351,734,13.505,2.9195
1341,3186,11.63,3.0232
941,3437,11.239,2.2496
1341,2995,10.801,2.6852
3537,3787,8.723,2.2361
2727,2924,9.4222,2.7911
2173,3575,17.299,1.7827
1228,2826,10.834,3.4331
3408,3575,10.733,2.0415
1006,2435,18.098,1.8707
1276,2868,17.336,1.5697
272,1002,11.031,4.2425
512,951,19.989,1.5224
131,146,19.15,5.3968
1701,1895,11.296,3.573
688,823,17.655,1.1811
1701,2026,7.3963,4.6962
740,941,21.929,2.873
232,1157,18.511,2.7686
2246,3072,14.025,2.8621
2262,3526,7.3659,2.8463
10,2586,12.187,3.0971
110,3526,15.692,2.4524
30,1815,13.019,2.869
97,1120,15.494,4.3916
203,361,20.598,2.151
203,272,23.773,2.4832
14,629,16.023,4.77
92,131,23.129,4.2987
14,1770,26.143,4.0277
688,727,7.4332,4.4475
1701,2515,18.803,2.6377
977,2644,19.953,2.7604
3153,3537,21.556,1.7303
988,2727,14.927,1.5175
2079,2466,9.0307,3.221
3011,3072,7.5558,3.107
361,510,23.637,3.5559
324,2250,19.141,2.7303
471,1304,7.544,3.985
118,512,14.62,4.0874
512,926,28.798,2.7406
745,1872,13.305,4.2922
3,522,23.38,1.8083
1062,1070,22.527,3.2683
231,2896,24.039,1.8618
335,3557,14.553,3.2039
1153,3557,16.619,2.2743
330,470,21.74,2.9589
709,3343,16.432,2.7587
2880,3343,10.023,1.7134
1159,2026,19.715,3.1893
2470,2515,9.1529,4.1208
72,734,14.894,4.7937
2183,3738,15.884,1.6159
1443,2814,15.667,3.5288
2183,3687,11.378,2.696
1443,1481,12.078,3.6463
3537,3812,10.631,2.2744
2543,3672,17.628,2.9577
2265,2912,15.656,1.6709
65,1487,15.532,3.4011
65,1492,21.67,3.2762
1762,2466,19.677,3.478
2543,3022,22.081,2.827
2489,3835,17.347,2.0888
683,869,29.499,0.41623
186,522,15.179,4.3704
335,1872,11.324,3.6117
1070,1201,23.876,2.8801
1957,2466,21.385,1.614
65,1050,11.931,5.0743
2164,3022,11.038,2.8681
1145,2535,19.54,2.156
40,249,20.074,4.8009
1143,1672,17.258,2.2189
58,3066,10.439,2.9378
1121,1130,21.452,1.3609
86,169,16.98,3.8636
107,559,12.57,4.3186
745,2820,17.347,3.3359
3,3118,14.896,3.3829
688,2004,15.356,2.539
734,1627,13.972,3.7292
3787,3812,7.592,2.824
1481,2727,12.206,3.661
1680,2543,9.1388,3.9407
1257,2445,18.715,1.8065
1388,2265,16.883,2.4236
2094,2489,25.902,2.4062
249,869,11.705,5.0299
467,2435,20.093,1.0921
1489,2081,12.578,3.9415
732,2081,13.89,4.3573
97,126,20.657,4.8441
389,1815,18.389,2.5452
1130,2576,30.438,0.89968
86,767,13.28,5.0091
1,177,22.517,2.0859
3,784,15.933,4.4358
184,784,16.989,3.0894
89,184,27.986,4.5843
723,2189,15.638,3.6061
2189,2843,11.371,3.2738
2470,3275,14.031,2.0637
1521,2015,11.238,3.8551
893,1481,14.461,2.4464
65,1149,13.907,4.6597
2543,2995,10.041,3.4021
2246,2749,16.639,3.4717
2749,2826,10.416,3.5783
467,2086,25.527,2.4523
2114,2435,16.718,2.8001
58,1307,22.145,3.8121
584,1002,12.326,3.8198
177,355,10.439,4.9396
471,726,16.493,4.057
223,422,16.571,3.5082
2004,2189,10.997,3.7985
2026,2515,9.1279,3.2954
727,2189,21.254,2.7994
1376,2313,18.106,1.7753
727,1376,22.893,3.5144
2644,3186,9.4926,2.8774
1443,2015,14.964,3.1902
1543,2445,19.557,2.4894
814,2466,16.426,3.1172
893,2265,13.62,3.165
2924,3717,10.727,2.358
730,3750,17.115,2.3518
1145,1958,12.594,3.8576
2467,3575,13.73,2.6178
1339,2260,11.888,3.6202
1006,2114,14.647,3.1096
732,1307,24.994,3.0517
389,419,17.472,3.9385
113,339,20.287,2.8816
732,2308,10.267,2.5582
5,177,13.638,4.7862
1237,3118,15.663,2.8129
231,3037,11.187,3.6132
522,784,13.183,5.0931
1454,3275,23.836,1.8456
1376,1528,9.4938,3.9533
607,3437,10.781,2.6736
941,1627,18.941,2.9874
1341,3153,20.807,1.2455
1341,3537,19.28,1.7098
740,2445,30.276,3.4772
730,1149,21.289,2.3766
2246,3471,10.37,2.8202
869,1139,19.016,3.7273
1120,1139,14.06,4.1529
419,1130,19.899,2.5616
272,510,10.175,4.4543
767,1120,16.564,2.8801
113,767,11.966,5.2585
1913,2308,11.127,3.614
203,612,18.286,3.2623
107,166,9.4132,5.1515
1454,1963,22.505,2.7052
885,2069,7.4244,4.4375
85,607,13.063,4.8771
1454,1493,18.261,1.299
740,1149,28.115,3.0007
2995,3672,14.176,2.1688
448,814,25.15,2.6407
1388,3717,15.979,1.7814
1145,2164,13.988,3.4892
2467,3408,7.3324,2.5987
1307,2081,13.269,4.036
92,132,16.58,4.6574
231,1872,25.194,2.0955
89,522,19.093,4.6152
1153,1205,25.363,3.7107
146,422,15.336,4.1378
1037,2336,16.153,1.4975
1963,2880,11.107,3.2054
1443,1521,11.742,3.3481
730,2445,20.858,3.1057
1388,3813,12.697,1.8125
1157,2164,16.831,3.5706
3072,3471,11.264,2.225
1307,1489,22.143,3.6469
726,1304,10.767,3.6028
286,2820,18.595,1.779
148,1989,14.352,3.6741
95,1989,15.925,3.4508
1070,1658,21.255,0.63972
335,1205,23.483,3.4316
89,407,21.815,4.1757
1895,3557,12.563,2.9419
1528,2843,16.974,1.7351
305,727,15.505,4.9074
125,607,17.134,4.9767
448,2466,18.955,4.2573
2034,2466,13.355,1.73
2445,3750,17.245,2.7147
478,2265,26.223,2.7905
2,2916,25.828,0.5482
2,1670,28.412,2.4353
367,800,10.033,4.9847
2,1307,29.318,4.0564
126,1120,20.403,4.4681
97,113,19.075,3.256
113,1120,20.752,3.988
86,113,12.772,6.2423
86,107,9.9608,6.0496
118,257,8.9258,5.8997
726,3118,9.5104,2.9934
146,1201,26.6,3.0551
1070,1770,20.313,2.5108
231,3557,24.875,1.6355
422,470,19.365,3.2957
1963,3275,12,3.3977
2515,3275,11.318,2.7719
2026,2052,12.242,2.8786
611,1521,13.573,4.329
393,1627,17.349,3.0133
1283,3408,15.61,1.6709
3016,3597,8.543,2.5112
2301,2916,18.643,2.4266
367,467,21.918,3.6699
2,3066,22.186,2.4416
1006,2227,12.462,3.081
113,1225,23.32,3.439
92,559,18.883,3.5283
437,709,21.15,2.8953
1037,1203,17.754,3.4252
1701,3197,15.186,3.1732
1528,3055,8.5427,2.9626
1493,3186,20.394,0.69641
1341,3787,21.967,2.0951
2744,3672,16.921,2.2821
499,1177,15.431,2.9033
3011,3515,12.894,2.3049
3016,3434,11.803,2.7439
232,2297,22.807,3.6862
467,2114,12.395,3.0201
510,2262,20.423,1.2968
113,169,24.365,3.0738
148,522,18.444,4.1531
14,1070,24.138,4.5223
1070,1977,19.203,2.3754
146,1070,26.033,3.8794
2896,3343,13.179,2.9016
1963,3343,13.455,3.2243
2515,3197,9.9605,3.4612
2336,2644,16.801,1.9938
2843,3055,12.757,3.0581
85,305,13.79,5.3438
1149,2445,19.208,3.2288
2727,3813,10.926,1.6175
2246,3515,17.996,2.5133
1920,3481,22.045,2.132
3317,3763,18.809,0.39685
389,1130,25.955,2.9644
1913,2868,17.168,2.4071
92,107,14.117,5.7262
95,522,19.134,2.4021
512,3037,14.537,2.4693
335,3037,22.579,3.5446
576,1014,24.344,2.0072
1454,2069,14.437,2.7192
607,941,11.269,4.0467
2543,2744,20.818,1.8926
637,1339,17.462,2.3402
2618,2657,6.7576,3.9882
1330,2618,13.074,3.6734
30,389,13.17,4.9856
324,419,21.162,2.1761
1489,2227,11.004,4.0557
113,126,17.115,4.6646
2227,2868,12.202,2.3366
3,26,21.66,4.3807
512,2896,22.274,3.0678
2266,2682,18.094,2.9161
330,422,15.302,3.4917
2644,3470,11.048,2.2672
1528,2998,11.841,3.2221
2183,2998,12.557,2.4557
724,995,21.398,2.1197
611,995,13.165,3.1084
2543,3291,11.047,2.7805
2727,3717,9.7774,1.4123
1330,3267,15.741,2.8753
2435,2916,15.764,2.9346
467,800,12.793,4.1673
189,286,19.101,2.844
14,146,23.763,4.5589
89,784,20.541,4.9267
1895,3197,18.896,2.5425
1203,2336,13.972,3.5143
576,3794,13.277,2.3521
576,1159,21.213,2.9839
2189,3055,12.055,1.5183
885,3470,15.72,3.5154
2069,2880,14.671,1.9954
2052,3509,8.5409,3.1169
192,836,28.691,0.41557
192,1627,20.68,2.8539
611,2052,14.529,2.9747
2069,3186,16.853,3.6329
478,1920,25.548,4.1088
2657,3611,8.5022,3.2545
1672,2262,22.085,1.679
355,2404,10.376,3.5206
189,2820,16.472,3.9125
26,3118,15.981,2.6025
709,2552,16.974,2.4837
2266,2917,8.3946,3.0388
1963,2896,23.815,2.4992
72,1328,20.356,2.0653
1963,3197,8.4859,3.8599
576,1701,14.124,3.4722
995,2470,11.714,3.3381
995,3275,10.246,3.057
1454,3696,19.708,2.9166
2814,3509,11.884,1.796
1714,2079,14.175,2.3425
1958,2535,16.886,2.3837
1767,2094,11.895,3.1345
3025,3072,11.593,3.3601
2467,3822,11.857,2.9403
2114,2916,17.399,2.9597
40,800,15.607,4.4824
510,3526,18.343,2.9196
324,389,22.133,3.2297
113,1286,18.603,2.5586
16,767,20.029,2.9766
203,1002,15.028,4.1471
14,266,18.653,3.9706
14,612,22.495,2.9734
7,92,17.249,5.8623
118,437,17.077,4.0276
3,67,31.774,4.4317
2490,2682,17.874,2.2498
330,1328,7.6882,4.1829
885,1203,20.825,1.0009
3197,3275,10.279,2.7835
724,3696,16.724,2.7332
393,842,17.22,2.8643
472,842,20.167,2.9362
448,893,26.935,1.1264
478,3717,28.217,0.39735
2265,3813,12.295,2.6878
1714,2034,16.239,3.2105
2164,2535,18.284,2.8364
232,637,22.954,3.113
1283,2467,17.149,2.8019
1672,2348,20.646,2.5966
1672,2823,15.377,2.9154
2086,2114,19.403,0.2831
126,1286,13.687,4.3792
159,1130,15.832,4.0116
266,559,20.757,4.0008
7,131,20.593,5.2665
1205,1977,16.869,2.6747
2682,2828,11.421,2.1702
576,2052,21.746,2.4025
995,2515,10.838,3.7817
1490,1627,12.622,4.0563
478,3813,23.62,1.5464
1283,1823,15.362,3.2578
1678,3481,16.095,1.6834
2260,2297,18.963,1.5888
1670,2916,8.081,3.7108
1015,2262,15.81,3.7499
88,2848,21.801,2.4565
86,92,20.411,4.6719
29,118,12.984,5.9525
1205,1872,8.0194,4.7571
745,1205,18.313,2.9703
1205,2917,8.3477,2.6811
1895,2828,10.2,2.5715
709,2309,18.609,2.6006
2309,2476,18.774,0.65927
2004,3148,10.516,3.4051
688,3148,12.335,3.0241
2998,3687,15.135,1.7643
734,842,19.302,1.6177
3672,3787,14.053,1.0467
1958,3673,14.626,2.0297
2749,3471,11.616,2.4259
1015,1672,23.18,1.3737
1913,2848,15.142,3.4166
189,612,23.604,2.8994
745,2024,21.826,1.7242
67,784,24.234,4.8771
1963,3696,15.44,2.7414
2026,2470,13.114,0.76659
393,1490,20.898,1.1057
3291,3672,15.267,0.93763
1050,1177,12.559,3.0752
478,3608,24.412,2.3404
478,2826,14.863,1.9482
3025,3822,10.492,2.1484
1015,3526,12.399,2.1297
1307,3066,15.783,3.3685
584,3257,14.945,3.4296
324,2545,9.3449,3.4179
422,1070,21.789,3.3561
576,2490,17.771,2.5933
688,2189,12.675,4.1625
2638,3055,10.055,3.8865
2336,3470,9.9617,1.6907
2001,2998,18.81,2.6491
885,3186,17.628,3.0789
941,1030,7.7803,4.2903
1157,2543,15.858,1.8969
478,637,31.772,2.0826
478,1678,17.605,2.8038
232,2260,19.529,3.6206
2,2081,28.972,3.158
732,3311,15.606,2.8225
2250,2914,10.611,2.3582
86,266,22.182,4.9862
7,146,15.291,5.015
745,2266,21.82,2.4109
1153,2828,17.349,2.9593
234,330,14.398,4.6193
1203,3470,14.117,2.3112
1376,2189,15.953,1.858
305,688,9.9919,4.9278
995,3696,9.8275,2.6223
3787,3825,5.7988,2.3208
3812,3825,9.4875,2.1129
1680,1752,11.769,2.8913
448,2079,20.583,3.0989
1157,1752,11.435,4.1241
3072,3515,8.6952,2.3573
1823,3267,19.552,2.2534
1330,3611,17.946,1.9212
2094,3763,9.404,2.5874
1015,2823,13.325,2.8255
2262,2823,21.325,1.5539
1307,1670,10.666,4.3819
324,2914,15.746,2.3111
2308,3123,16.54,2.464
88,1817,24.763,2.1915
95,325,19.466,4.1691
1872,2024,18.41,2.7765
3,726,27.057,1.9407
29,512,21.042,3.1955
12,407,21.028,3.7567
1963,2881,12.116,2.9668
2638,2843,17.939,1.626
1376,3055,9.7718,3.1736
3275,3696,11.388,2.4589
125,192,24.176,4.3741
460,2814,20.664,1.9687
2995,3291,13.166,2.4611
2744,2995,18.36,2.5874
1714,2466,13.11,3.7758
40,134,12.702,5.1787
1006,1670,15.307,3.085
600,1130,25.939,3.6208
5,29,20.505,6.2694
1205,3557,19.521,1.1065
576,1876,21.388,2.1105
2881,3343,10.257,2.4284
2880,2881,8.0915,3.1086
753,2567,19.8,1.7275
1499,2843,15.433,2.1757
1499,3055,7.7519,3.3909
1499,2189,9.6676,4.3092
576,3509,14.366,2.8303
842,1490,12.606,3.7244
1190,3687,15.32,2.1385
65,1177,14.712,4.9156
2744,3291,13.419,3.0236
1680,1714,15.013,1.7928
1767,3611,11.826,2.7659
3016,3673,9.932,1.6979
8,40,24.157,4.9024
74,1120,13.315,4.1406
33,324,16.402,4.1655
159,324,9.6086,5.8312
2868,3311,17.938,2.1657
16,86,11.516,6.7652
88,1732,18.827,3.706
1304,1732,9.2539,3.7149
726,1732,15.665,4.1112
148,726,23.999,1.5821
26,784,20.685,5.0799
2336,2567,13.74,2.5937
3509,3794,10.217,1.7539
460,3509,15.046,2.373
1030,2445,17.777,2.7784
637,1920,9.1325,4.3932
249,1139,21.564,1.9171
30,712,17.934,4.8304
8,800,12.955,4.1918
74,126,7.6097,6.4359
2848,3123,13.078,3.2714
132,270,14.781,6.1039
1923,1977,14.291,3.57
2266,2828,11.685,2.914
422,1328,16.277,2.1098
1014,1876,18.053,3.7106
470,1014,24.626,0.28199
743,3470,10.713,3.4995
576,2026,16.343,1.6588
1376,1499,13.133,3.6774
842,1149,20.914,0.28105
