#I, J,  Distance,  diameter
89,984,27.601,0.6891
874,1546,18.473,1.71
499,1277,33.531,0.27127
47,337,36.113,0.27163
735,882,30.827,0.26922
735,1254,33.455,0.48961
449,1401,25.444,0.2718
235,931,38.744,0.79589
126,1482,32.917,0.27217
126,1394,32.831,0.27107
937,1245,29.522,0.27125
1245,1552,31.559,0.2698
89,1135,29.072,1.1212
499,584,37.889,0.26899
16,26,32.821,0.61624
59,342,25.093,2.2202
1481,1482,25.503,0.27003
209,1130,32.97,0.27152
627,1055,29.834,0.74469
1162,1435,30.953,0.7988
82,268,41.83,0.7842
193,271,28.289,0.84817
1382,1597,21.581,0.27081
664,1439,27.994,0.2721
961,980,23.343,1.7984
262,1458,25.272,0.93184
640,871,33.841,1.2113
871,1493,17.395,1.1838
1363,1623,22.619,0.32314
256,1267,30.97,0.38269
1319,1493,20.434,0.26774
149,341,26.204,1.3032
852,1483,37.156,0.38147
1448,1543,28.714,0.78893
62,494,41.112,0.26952
310,647,31.059,0.49095
1153,1202,30.872,0.26936
97,913,36.248,0.27064
621,1561,33.326,1.4401
198,927,18.401,1.0867
579,1599,25.876,0.93476
1313,1599,21.817,0.89432
110,1454,31.957,0.57869
443,571,30.045,0.27038
525,952,26.762,0.27418
107,680,20.256,0.7424
791,1119,25.508,0.27144
26,205,36.958,2.1663
218,721,21.034,3.7777
288,876,41.886,0.711
841,1166,25.876,0.85331
841,1180,25.296,0.90455
4,1164,38.06,0.27239
9,301,37.973,0.27233
50,191,49.932,1.1135
249,456,30.939,1.6117
132,1179,25.932,0.74177
13,382,25.49,0.27294
1125,1186,17.94,0.26946
821,880,33.404,0.2712
449,1145,23.379,0.39946
1306,1507,19.467,0.26926
636,1060,34.113,1.1191
590,783,36.35,0.27136
1395,1535,18.905,1.281
143,1046,32.598,0.89308
157,490,32.255,0.2732
244,1275,26.84,0.85368
527,1123,30.981,0.26872
63,445,34.849,0.26981
1002,1177,21.351,0.26946
441,1177,22.404,0.63466
696,1086,35.361,0.63497
98,887,29.391,0.27425
785,1438,16.764,0.2713
486,869,27.615,2.4503
854,1277,33.139,0.27132
347,787,18.422,2.629
160,1062,37.519,0.40066
324,687,23.319,0.88158
687,892,28.973,0.40053
747,819,25.465,1.5989
528,745,31.457,0.27254
854,950,25.294,0.31965
326,777,39.039,0.61703
777,1430,25.235,0.74241
910,1139,26.388,0.31406
777,1227,32.81,0.26941
72,398,37.105,1.591
855,1109,31.977,1.5722
